Invoice ID,Branch,City,Customer Type,Gender,Product Line,Unit Price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross Margin Percentage,Gross Income,Rating
INV-100918,B,Mandalay,Normal,Male,Home and lifestyle,143.79,6,43.14,905.88,2023-02-04,19:42,Cash,862.74,4.76,43.14,4.9
INV-100919,A,Yangon,Normal,Male,Fashion accessories,311.35,2,31.14,653.84,2023-05-07,13:22,Ewallet,622.7,4.76,31.14,7.2
INV-100920,B,Mandalay,Normal,Male,Health and beauty,454.93,10,227.47,4776.77,2023-07-14,10:13,Ewallet,4549.3,4.76,227.47,8.5
INV-100921,A,Yangon,Normal,Male,Electronic accessories,19.4,6,5.82,122.22,2023-07-01,18:48,Cash,116.4,4.76,5.82,5.3
INV-100922,B,Mandalay,Normal,Female,Sports and travel,471.49,9,212.17,4455.58,2023-04-03,12:25,Cash,4243.41,4.76,212.17,4.1
INV-100923,A,Yangon,Member,Female,Sports and travel,29.94,6,8.98,188.62,2023-06-11,11:52,Ewallet,179.64,4.76,8.98,4.2
INV-100924,C,Naypyitaw,Normal,Female,Electronic accessories,181.81,4,36.36,763.6,2023-10-04,13:46,Credit card,727.24,4.76,36.36,9.7
INV-100925,B,Mandalay,Member,Male,Health and beauty,431.55,1,21.58,453.13,2023-11-04,17:42,Ewallet,431.55,4.76,21.58,5.8
INV-100926,B,Mandalay,Member,Male,Food and beverages,150.67,2,15.07,316.41,2023-04-09,09:20,Cash,301.34,4.76,15.07,7.0
INV-100927,C,Naypyitaw,Member,Male,Electronic accessories,78.34,1,3.92,82.26,2023-04-11,19:14,Ewallet,78.34,4.76,3.92,7.9
INV-100928,A,Yangon,Normal,Male,Fashion accessories,128.75,10,64.38,1351.88,2023-05-27,18:09,Credit card,1287.5,4.76,64.38,7.5
INV-100929,C,Naypyitaw,Member,Female,Sports and travel,361.42,3,54.21,1138.47,2023-12-05,17:09,Ewallet,1084.26,4.76,54.21,4.7
INV-100930,C,Naypyitaw,Member,Female,Electronic accessories,68.31,4,13.66,286.9,2023-12-06,16:04,Credit card,273.24,4.76,13.66,9.4
INV-100931,B,Mandalay,Normal,Female,Health and beauty,66.9,3,10.04,210.74,2023-09-16,21:56,Cash,200.7,4.76,10.04,5.0
INV-100932,A,Yangon,Normal,Female,Health and beauty,307.78,4,61.56,1292.68,2023-05-17,09:30,Credit card,1231.12,4.76,61.56,9.8
INV-100933,A,Yangon,Normal,Male,Food and beverages,388.94,7,136.13,2858.71,2023-03-09,09:00,Credit card,2722.58,4.76,136.13,8.5
INV-100934,A,Yangon,Normal,Female,Fashion accessories,80.11,4,16.02,336.46,2023-12-11,11:32,Ewallet,320.44,4.76,16.02,5.1
INV-100935,B,Mandalay,Member,Female,Home and lifestyle,197.87,1,9.89,207.76,2023-07-12,09:19,Cash,197.87,4.76,9.89,9.8
INV-100936,B,Mandalay,Member,Male,Fashion accessories,66.29,4,13.26,278.42,2023-12-03,15:24,Ewallet,265.16,4.76,13.26,4.3
INV-100937,C,Naypyitaw,Normal,Female,Food and beverages,437.16,3,65.57,1377.05,2023-11-20,20:25,Cash,1311.48,4.76,65.57,4.6
INV-100938,C,Naypyitaw,Member,Male,Sports and travel,226.31,4,45.26,950.5,2023-05-24,19:28,Cash,905.24,4.76,45.26,9.8
INV-100939,C,Naypyitaw,Normal,Male,Health and beauty,39.74,7,13.91,292.09,2023-04-06,09:42,Cash,278.18,4.76,13.91,9.4
INV-100940,A,Yangon,Normal,Male,Home and lifestyle,219.35,4,43.87,921.27,2023-11-06,15:58,Ewallet,877.4,4.76,43.87,8.9
INV-100941,C,Naypyitaw,Member,Male,Home and lifestyle,195.22,4,39.04,819.92,2023-08-04,13:24,Credit card,780.88,4.76,39.04,5.8
INV-100942,B,Mandalay,Member,Male,Health and beauty,411.71,10,205.86,4322.96,2023-03-14,11:52,Credit card,4117.1,4.76,205.86,6.0
INV-100943,C,Naypyitaw,Normal,Male,Sports and travel,25.37,2,2.54,53.28,2023-09-07,11:27,Cash,50.74,4.76,2.54,8.4
INV-100944,B,Mandalay,Normal,Female,Home and lifestyle,197.04,2,19.7,413.78,2023-12-24,21:41,Ewallet,394.08,4.76,19.7,9.8
INV-100945,C,Naypyitaw,Member,Female,Fashion accessories,454.58,4,90.92,1909.24,2023-01-29,09:36,Cash,1818.32,4.76,90.92,6.6
INV-100946,C,Naypyitaw,Member,Female,Fashion accessories,313.91,4,62.78,1318.42,2023-01-19,21:04,Ewallet,1255.64,4.76,62.78,4.0
INV-100947,C,Naypyitaw,Member,Female,Electronic accessories,487.54,1,24.38,511.92,2023-12-13,09:40,Cash,487.54,4.76,24.38,7.9
INV-100948,A,Yangon,Normal,Male,Sports and travel,115.76,9,52.09,1093.93,2023-01-16,12:41,Cash,1041.84,4.76,52.09,6.2
INV-100949,C,Naypyitaw,Normal,Male,Electronic accessories,276.98,7,96.94,2035.8,2023-01-18,16:36,Credit card,1938.86,4.76,96.94,9.8
INV-100950,C,Naypyitaw,Normal,Male,Health and beauty,237.88,3,35.68,749.32,2023-07-08,21:37,Ewallet,713.64,4.76,35.68,7.3
INV-100951,C,Naypyitaw,Member,Male,Fashion accessories,199.74,10,99.87,2097.27,2023-10-28,11:17,Ewallet,1997.4,4.76,99.87,9.8
INV-100952,A,Yangon,Normal,Male,Sports and travel,388.36,5,97.09,2038.89,2023-04-10,09:09,Ewallet,1941.8,4.76,97.09,4.3
INV-100953,A,Yangon,Member,Male,Food and beverages,462.29,8,184.92,3883.24,2023-03-30,11:20,Ewallet,3698.32,4.76,184.92,5.4
INV-100954,A,Yangon,Member,Male,Health and beauty,184.31,2,18.43,387.05,2023-01-25,18:57,Ewallet,368.62,4.76,18.43,5.4
INV-100955,B,Mandalay,Member,Female,Health and beauty,74.82,1,3.74,78.56,2023-12-19,15:00,Cash,74.82,4.76,3.74,5.1
INV-100956,A,Yangon,Normal,Female,Fashion accessories,393.78,6,118.13,2480.81,2023-09-02,16:35,Cash,2362.68,4.76,118.13,9.4
INV-100957,C,Naypyitaw,Member,Female,Food and beverages,283.17,10,141.59,2973.29,2023-05-08,15:30,Cash,2831.7,4.76,141.59,5.8
INV-100958,C,Naypyitaw,Normal,Male,Electronic accessories,358.95,8,143.58,3015.18,2023-04-14,21:11,Cash,2871.6,4.76,143.58,5.9
INV-100959,A,Yangon,Normal,Male,Food and beverages,252.08,1,12.6,264.68,2023-02-20,14:39,Ewallet,252.08,4.76,12.6,5.5
INV-100960,A,Yangon,Member,Female,Electronic accessories,104.55,9,47.05,988.0,2023-06-28,21:26,Credit card,940.95,4.76,47.05,8.2
INV-100961,B,Mandalay,Member,Female,Health and beauty,183.95,5,45.99,965.74,2023-05-16,14:39,Ewallet,919.75,4.76,45.99,8.2
INV-100962,C,Naypyitaw,Normal,Male,Electronic accessories,290.41,5,72.6,1524.65,2023-03-31,19:29,Cash,1452.05,4.76,72.6,7.9
INV-100963,B,Mandalay,Member,Female,Home and lifestyle,341.36,8,136.54,2867.42,2023-06-11,09:41,Cash,2730.88,4.76,136.54,7.2
INV-100964,B,Mandalay,Normal,Male,Electronic accessories,378.92,5,94.73,1989.33,2023-12-25,19:36,Cash,1894.6,4.76,94.73,4.5
INV-100965,C,Naypyitaw,Member,Female,Health and beauty,312.51,2,31.25,656.27,2023-04-03,12:23,Credit card,625.02,4.76,31.25,6.5
INV-100966,C,Naypyitaw,Member,Female,Sports and travel,130.3,7,45.61,957.71,2023-12-01,20:36,Credit card,912.1,4.76,45.61,4.4
INV-100967,C,Naypyitaw,Normal,Female,Health and beauty,447.9,2,44.79,940.59,2023-06-29,15:49,Credit card,895.8,4.76,44.79,8.7
INV-100968,B,Mandalay,Normal,Male,Sports and travel,219.24,3,32.89,690.61,2023-04-07,11:33,Credit card,657.72,4.76,32.89,4.2
INV-100969,C,Naypyitaw,Member,Male,Fashion accessories,57.69,10,28.84,605.74,2023-12-25,16:50,Credit card,576.9,4.76,28.84,6.8
INV-100970,B,Mandalay,Member,Female,Health and beauty,90.52,6,27.16,570.28,2023-05-05,09:02,Cash,543.12,4.76,27.16,8.0
INV-100971,B,Mandalay,Normal,Male,Electronic accessories,114.06,6,34.22,718.58,2023-06-11,13:51,Credit card,684.36,4.76,34.22,9.7
INV-100972,C,Naypyitaw,Normal,Female,Electronic accessories,43.36,7,15.18,318.7,2023-06-12,18:19,Cash,303.52,4.76,15.18,5.7
INV-100973,B,Mandalay,Member,Male,Fashion accessories,13.58,9,6.11,128.33,2023-11-03,10:46,Ewallet,122.22,4.76,6.11,7.5
INV-100974,B,Mandalay,Normal,Female,Fashion accessories,464.74,2,46.47,975.95,2023-02-23,19:28,Credit card,929.48,4.76,46.47,6.3
INV-100975,C,Naypyitaw,Member,Male,Electronic accessories,484.28,9,217.93,4576.45,2023-06-23,15:15,Ewallet,4358.52,4.76,217.93,9.8
INV-100976,B,Mandalay,Normal,Female,Sports and travel,219.83,6,65.95,1384.93,2023-07-22,10:50,Ewallet,1318.98,4.76,65.95,9.3
INV-100977,B,Mandalay,Member,Male,Fashion accessories,149.53,2,14.95,314.01,2023-03-21,19:46,Ewallet,299.06,4.76,14.95,6.4
INV-100978,A,Yangon,Normal,Male,Electronic accessories,388.16,3,58.22,1222.7,2023-02-05,21:49,Credit card,1164.48,4.76,58.22,7.4
INV-100979,C,Naypyitaw,Member,Female,Home and lifestyle,407.38,8,162.95,3421.99,2023-01-26,10:09,Cash,3259.04,4.76,162.95,7.8
INV-100980,A,Yangon,Normal,Male,Food and beverages,490.67,3,73.6,1545.61,2023-09-09,13:58,Ewallet,1472.01,4.76,73.6,7.4
INV-100981,B,Mandalay,Normal,Female,Sports and travel,28.05,6,8.42,176.72,2023-02-08,09:23,Credit card,168.3,4.76,8.42,6.9
INV-100982,A,Yangon,Member,Male,Health and beauty,175.28,4,35.06,736.18,2023-12-20,13:54,Credit card,701.12,4.76,35.06,6.5
INV-100983,B,Mandalay,Normal,Male,Sports and travel,344.1,9,154.85,3251.75,2023-12-08,12:56,Ewallet,3096.9,4.76,154.85,4.5
INV-100984,A,Yangon,Normal,Male,Home and lifestyle,93.67,9,42.15,885.18,2023-10-05,10:48,Cash,843.03,4.76,42.15,6.6
INV-100985,B,Mandalay,Normal,Male,Home and lifestyle,111.84,1,5.59,117.43,2023-05-29,19:11,Credit card,111.84,4.76,5.59,8.7
INV-100986,B,Mandalay,Normal,Female,Home and lifestyle,148.44,5,37.11,779.31,2023-12-25,19:16,Ewallet,742.2,4.76,37.11,6.7
INV-100987,C,Naypyitaw,Normal,Female,Health and beauty,111.79,4,22.36,469.52,2023-04-15,21:00,Ewallet,447.16,4.76,22.36,7.8
INV-100988,B,Mandalay,Member,Male,Electronic accessories,196.85,4,39.37,826.77,2023-12-10,19:33,Ewallet,787.4,4.76,39.37,7.3
INV-100989,B,Mandalay,Normal,Male,Home and lifestyle,391.75,6,117.53,2468.03,2023-06-19,13:29,Ewallet,2350.5,4.76,117.53,6.3
INV-100990,C,Naypyitaw,Normal,Male,Food and beverages,197.83,1,9.89,207.72,2023-10-13,21:43,Cash,197.83,4.76,9.89,5.5
INV-100991,A,Yangon,Normal,Female,Sports and travel,366.0,4,73.2,1537.2,2023-06-23,13:06,Ewallet,1464.0,4.76,73.2,10.0
INV-100992,C,Naypyitaw,Normal,Female,Health and beauty,342.77,4,68.55,1439.63,2023-03-26,21:27,Ewallet,1371.08,4.76,68.55,4.2
INV-100993,A,Yangon,Normal,Male,Sports and travel,162.85,4,32.57,683.97,2023-08-02,17:42,Ewallet,651.4,4.76,32.57,4.5
INV-100994,B,Mandalay,Normal,Male,Home and lifestyle,358.31,3,53.75,1128.68,2023-10-29,10:13,Cash,1074.93,4.76,53.75,4.7
INV-100995,A,Yangon,Member,Female,Sports and travel,106.16,6,31.85,668.81,2023-11-14,13:54,Cash,636.96,4.76,31.85,8.7
INV-100996,B,Mandalay,Normal,Female,Fashion accessories,77.41,8,30.96,650.24,2023-10-08,20:28,Credit card,619.28,4.76,30.96,9.4
INV-100997,C,Naypyitaw,Normal,Male,Home and lifestyle,44.99,9,20.25,425.16,2023-10-09,16:53,Credit card,404.91,4.76,20.25,4.0
INV-100998,A,Yangon,Member,Male,Fashion accessories,35.07,6,10.52,220.94,2023-05-08,19:24,Credit card,210.42,4.76,10.52,8.4
INV-100999,C,Naypyitaw,Member,Male,Fashion accessories,205.01,1,10.25,215.26,2023-03-11,12:37,Credit card,205.01,4.76,10.25,8.5
